275	11	0	0	0	0	0	
277	11	0	0	0	0	0	
279	11	0	0	0	0	0	
284	11	0	0	0	0	0	
287	11	0	0	0	0	0	
288	11	0	0	0	0	0	
289	11	0	0	0	0	0	
290	11	0	0	0	0	0	
293	11	0	0	0	0	0	
294	11	0	0	0	0	0	
305	11	0	0	0	0	0	
306	11	0	0	0	0	0	
311	11	0	0	0	0	0	
316	11	0	0	0	0	0	
317	11	0	0	0	0	0	
324	11	0	0	0	0	0	
326	11	0	0	0	0	0	
327	11	0	0	0	0	0	
332	11	0	0	0	0	0	
333	11	0	0	0	0	0	
339	11	0	0	0	0	0	
342	11	0	0	0	0	0	
343	11	0	0	0	0	0	
348	11	0	0	0	0	0	
349	11	0	0	0	0	0	
355	11	0	0	0	0	0	
358	11	0	0	0	0	0	
360	11	0	0	0	0	0	
361	11	0	0	0	0	0	
365	11	0	0	0	0	0	
366	11	0	0	0	0	0	
368	11	0	0	0	0	0	
370	11	0	0	0	0	0	
371	11	0	0	0	0	0	
373	11	0	0	0	0	0	
376	11	0	0	0	0	0	
378	11	0	0	0	0	0	
381	11	0	0	0	0	0	
383	11	0	0	0	0	0	
384	11	0	0	0	0	0	
385	11	0	0	0	0	0	
389	11	0	0	0	0	0	
393	11	0	0	0	0	0	
396	11	0	0	0	0	0	
397	11	0	0	0	0	0	
400	11	0	0	0	0	0	
401	11	0	0	0	0	0	
402	11	0	0	0	0	0	
404	11	0	0	0	0	0	
405	11	0	0	0	0	0	
409	11	0	0	0	0	0	
412	11	0	0	0	0	0	
416	11	0	0	0	0	0	
419	11	0	0	0	0	0	
422	11	0	0	0	0	0	
423	11	0	0	0	0	0	
426	11	0	0	0	0	0	
428	11	0	0	0	0	0	
431	11	0	0	0	0	0	
435	11	0	0	0	0	0	
436	11	0	0	0	0	0	
437	7	11	0	0	0	0	
438	11	0	0	0	0	0	
444	11	0	0	0	0	0	
449	11	0	0	0	0	0	
451	11	0	0	0	0	0	
452	11	0	0	0	0	0	
453	11	0	0	0	0	0	
455	11	0	0	0	0	0	
460	11	0	0	0	0	0	
462	11	0	0	0	0	0	
464	11	0	0	0	0	0	
465	11	0	0	0	0	0	
470	11	0	0	0	0	0	
473	11	0	0	0	0	0	
474	11	0	0	0	0	0	
478	11	0	0	0	0	0	
481	11	0	0	0	0	0	
482	11	0	0	0	0	0	
484	11	0	0	0	0	0	
485	11	0	0	0	0	0	
488	11	0	0	0	0	0	
490	11	0	0	0	0	0	
495	11	0	0	0	0	0	
496	11	0	0	0	0	0	
498	11	0	0	0	0	0	
499	11	0	0	0	0	0	
521	11	0	0	0	0	0	
523	11	0	0	0	0	0	
526	11	0	0	0	0	0	
530	11	0	0	0	0	0	
531	7	11	0	0	0	0	
532	11	29	0	0	0	0	
533	11	29	0	0	0	0	
537	11	29	0	0	0	0	
539	11	29	0	0	0	0	
545	11	29	0	0	0	0	
548	11	29	0	0	0	0	
551	11	29	0	0	0	0	
552	11	29	0	0	0	0	
557	11	29	0	0	0	0	
565	11	29	0	0	0	0	
567	11	29	0	0	0	0	
580	11	29	0	0	0	0	
581	11	29	0	0	0	0	
586	11	29	0	0	0	0	
592	11	29	0	0	0	0	
594	11	29	0	0	0	0	
602	11	29	0	0	0	0	
603	11	29	0	0	0	0	
605	11	29	0	0	0	0	
613	11	29	0	0	0	0	
621	11	29	0	0	0	0	
622	11	29	0	0	0	0	
631	11	29	0	0	0	0	
637	11	29	0	0	0	0	
662	11	29	0	0	0	0	
663	11	29	0	0	0	0	
677	11	29	0	0	0	0	
699	11	29	0	0	0	0	
703	11	29	0	0	0	0	
724	11	29	0	0	0	0	
740	11	29	0	0	0	0	
745	11	29	0	0	0	0	
746	11	29	0	0	0	0	
747	11	29	0	0	0	0	
754	11	29	0	0	0	0	
757	11	29	0	0	0	0	
760	11	29	0	0	0	0	
766	11	29	0	0	0	0	
768	11	29	0	0	0	0	
770	11	29	0	0	0	0	
771	11	29	0	0	0	0	
773	11	29	0	0	0	0	
775	11	29	0	0	0	0	
778	11	29	0	0	0	0	
787	11	29	0	0	0	0	
796	11	29	0	0	0	0	
797	11	29	0	0	0	0	
803	11	29	0	0	0	0	
822	11	29	0	0	0	0	
823	11	29	0	0	0	0	
827	11	29	0	0	0	0	
833	11	29	0	0	0	0	
837	11	29	0	0	0	0	
854	11	29	0	0	0	0	
858	11	29	0	0	0	0	
859	11	29	0	0	0	0	
860	11	29	0	0	0	0	
864	11	29	0	0	0	0	
870	11	29	0	0	0	0	
871	11	29	0	0	0	0	
882	11	29	0	0	0	0	
885	11	29	0	0	0	0	
887	11	29	0	0	0	0	
895	11	29	0	0	0	0	
915	11	29	0	0	0	0	
924	11	29	0	0	0	0	
926	11	29	0	0	0	0	
942	11	29	0	0	0	0	
945	11	29	0	0	0	0	
950	11	29	0	0	0	0	
955	11	29	0	0	0	0	
956	11	29	0	0	0	0	
959	11	29	0	0	0	0	
961	11	29	0	0	0	0	
992	11	29	0	0	0	0	
995	11	29	0	0	0	0	
999	11	29	0	0	0	0	
1009	11	29	0	0	0	0	
1013	11	29	0	0	0	0	
1016	11	29	0	0	0	0	
1017	11	29	0	0	0	0	
1024	11	29	0	0	0	0	
1042	11	29	0	0	0	0	
1060	11	29	0	0	0	0	
1069	11	29	0	0	0	0	
1070	11	29	0	0	0	0	
1072	11	29	0	0	0	0	
1073	11	29	0	0	0	0	
1075	11	29	0	0	0	0	
1083	11	29	0	0	0	0	
1088	11	29	0	0	0	0	
1093	11	29	0	0	0	0	
1099	11	29	0	0	0	0	
1101	11	29	0	0	0	0	
1103	11	29	0	0	0	0	
1104	11	29	0	0	0	0	
1120	11	29	0	0	0	0	
1124	11	29	0	0	0	0	
1126	11	29	0	0	0	0	
1131	11	29	0	0	0	0	
1135	11	29	0	0	0	0	
1136	11	29	0	0	0	0	
1145	11	29	0	0	0	0	
1147	11	29	0	0	0	0	
1148	11	29	0	0	0	0	
1153	11	29	0	0	0	0	
1163	11	29	0	0	0	0	
1168	11	29	0	0	0	0	
1177	11	29	0	0	0	0	
1178	11	29	0	0	0	0	
1185	11	29	0	0	0	0	
1188	11	29	0	0	0	0	
1192	11	29	0	0	0	0	
1193	11	29	0	0	0	0	
1197	11	29	0	0	0	0	
1209	11	29	0	0	0	0	
1218	11	29	0	0	0	0	
1224	11	29	0	0	0	0	
1238	11	29	0	0	0	0	
1241	11	29	0	0	0	0	
1253	11	29	0	0	0	0	
1254	11	29	0	0	0	0	
1266	11	29	0	0	0	0	
1270	11	29	0	0	0	0	
1277	11	29	0	0	0	0	
1289	11	29	0	0	0	0	
1291	11	29	0	0	0	0	
1298	11	29	0	0	0	0	
1299	11	29	0	0	0	0	
1301	11	29	0	0	0	0	
1309	11	29	0	0	0	0	
1310	11	29	0	0	0	0	
1325	11	29	0	0	0	0	
1330	11	29	0	0	0	0	
1334	11	29	0	0	0	0	
1341	11	29	0	0	0	0	
1360	11	29	0	0	0	0	
1367	11	29	0	0	0	0	
1373	11	29	0	0	0	0	
1374	11	29	0	0	0	0	
1389	11	29	0	0	0	0	
1391	11	29	0	0	0	0	
1393	11	29	0	0	0	0	
1394	11	29	0	0	0	0	
1407	11	29	0	0	0	0	
1408	11	29	0	0	0	0	
1413	11	29	0	0	0	0	
1418	11	29	0	0	0	0	
1424	11	29	0	0	0	0	
1428	11	29	0	0	0	0	
1429	11	29	0	0	0	0	
1433	11	29	0	0	0	0	
1435	11	29	0	0	0	0	
1436	11	29	0	0	0	0	
1441	11	29	0	0	0	0	
1466	11	29	0	0	0	0	
1475	11	29	0	0	0	0	
1478	11	29	0	0	0	0	
1483	11	29	0	0	0	0	
1484	11	29	0	0	0	0	
1488	11	29	0	0	0	0	
1505	11	29	0	0	0	0	
1508	11	29	0	0	0	0	
1511	11	29	0	0	0	0	
1512	11	29	0	0	0	0	
1513	11	29	0	0	0	0	
1518	11	29	0	0	0	0	
1526	11	29	0	0	0	0	
1528	11	29	0	0	0	0	
1532	11	29	0	0	0	0	
1535	11	29	0	0	0	0	
1556	11	29	0	0	0	0	
1558	11	29	0	0	0	0	
1564	11	29	0	0	0	0	
1565	11	29	0	0	0	0	
1570	11	29	0	0	0	0	
1571	11	29	0	0	0	0	
1573	11	29	0	0	0	0	
1588	11	29	0	0	0	0	
1594	11	29	0	0	0	0	
1600	11	29	0	0	0	0	
1606	11	29	0	0	0	0	
1613	11	29	0	0	0	0	
1614	11	29	0	0	0	0	
1621	11	29	0	0	0	0	
1622	11	29	0	0	0	0	
1627	11	29	0	0	0	0	
1635	11	29	0	0	0	0	
1658	11	29	0	0	0	0	
1663	11	29	0	0	0	0	
1664	11	29	0	0	0	0	
1675	11	29	0	0	0	0	
1688	11	29	0	0	0	0	
1697	11	29	0	0	0	0	
1710	11	29	0	0	0	0	
1713	11	29	0	0	0	0	
1718	11	29	0	0	0	0	
1722	11	29	0	0	0	0	
1723	11	29	0	0	0	0	
1724	11	29	0	0	0	0	
1728	11	29	0	0	0	0	
1733	11	29	0	0	0	0	
1734	11	29	0	0	0	0	
1735	11	29	0	0	0	0	
1738	11	29	0	0	0	0	
1744	11	29	0	0	0	0	
1745	11	29	0	0	0	0	
1747	11	29	0	0	0	0	
1749	11	29	0	0	0	0	
1753	11	29	0	0	0	0	
1755	11	29	0	0	0	0	
1764	11	29	0	0	0	0	
1765	11	29	0	0	0	0	
1779	11	29	0	0	0	0	
1793	11	29	0	0	0	0	
1797	11	29	0	0	0	0	
1804	11	29	0	0	0	0	
1811	11	29	0	0	0	0	
1813	11	29	0	0	0	0	
1814	11	29	0	0	0	0	
1818	11	29	0	0	0	0	
1840	11	29	0	0	0	0	
1848	11	29	0	0	0	0	
1854	11	29	0	0	0	0	
1858	11	29	0	0	0	0	
1862	11	29	0	0	0	0	
1876	11	29	0	0	0	0	
1890	11	29	0	0	0	0	
1897	11	29	0	0	0	0	
1903	11	29	0	0	0	0	
1904	11	29	0	0	0	0	
1912	11	29	0	0	0	0	
1925	11	29	0	0	0	0	
1932	11	29	0	0	0	0	
1941	11	29	0	0	0	0	
1942	11	29	0	0	0	0	
1955	11	29	0	0	0	0	
1957	11	29	0	0	0	0	
1961	11	29	0	0	0	0	
1962	11	29	0	0	0	0	
1964	11	29	0	0	0	0	
1974	11	29	0	0	0	0	
1984	11	29	0	0	0	0	
1993	11	29	0	0	0	0	
2007	11	29	0	0	0	0	
2011	11	29	0	0	0	0	
2012	11	29	0	0	0	0	
2015	11	29	0	0	0	0	
2023	11	29	0	0	0	0	
2029	11	29	0	0	0	0	
2033	11	29	0	0	0	0	
2035	11	29	0	0	0	0	
2036	11	29	0	0	0	0	
2037	11	29	0	0	0	0	
2048	11	29	0	0	0	0	
2049	11	29	0	0	0	0	
2051	11	29	0	0	0	0	
2055	11	29	0	0	0	0	
2057	11	29	0	0	0	0	
2058	11	29	0	0	0	0	
2062	11	29	0	0	0	0	
2071	11	29	0	0	0	0	
2072	11	29	0	0	0	0	
2082	11	29	0	0	0	0	
2093	11	29	0	0	0	0	
2097	11	29	0	0	0	0	
2100	11	29	0	0	0	0	
2106	11	29	0	0	0	0	
2113	11	29	0	0	0	0	
2114	11	29	0	0	0	0	
2123	11	29	0	0	0	0	
2133	11	29	0	0	0	0	
2134	11	29	0	0	0	0	
2144	11	29	0	0	0	0	
2148	11	29	0	0	0	0	
2152	11	29	0	0	0	0	
2153	11	29	0	0	0	0	
2166	11	29	0	0	0	0	
2169	11	29	0	0	0	0	
2170	11	29	0	0	0	0	
2173	11	29	0	0	0	0	
2180	11	29	0	0	0	0	
2186	11	29	0	0	0	0	
2187	11	29	0	0	0	0	
2188	11	29	0	0	0	0	
2192	11	29	0	0	0	0	
2200	11	29	0	0	0	0	
2202	11	29	0	0	0	0	
2213	11	29	0	0	0	0	
2218	11	29	0	0	0	0	
2225	11	29	0	0	0	0	
2228	11	29	0	0	0	0	
2233	11	29	0	0	0	0	
2241	11	29	0	0	0	0	
2245	11	29	0	0	0	0	
2255	11	29	0	0	0	0	
2264	11	29	0	0	0	0	
2274	11	29	0	0	0	0	
2283	11	29	0	0	0	0	
2288	11	29	0	0	0	0	
2289	11	29	0	0	0	0	
2297	11	29	0	0	0	0	
2301	11	29	0	0	0	0	
2309	11	29	0	0	0	0	
2317	11	29	0	0	0	0	
2325	11	29	0	0	0	0	
2330	11	29	0	0	0	0	
2337	11	29	0	0	0	0	
2338	11	29	0	0	0	0	
2343	11	29	0	0	0	0	
2346	11	29	0	0	0	0	
2350	11	29	0	0	0	0	
2357	11	29	0	0	0	0	
2359	11	29	0	0	0	0	
2360	11	29	0	0	0	0	
2368	11	29	0	0	0	0	
2381	11	29	0	0	0	0	
2386	11	29	0	0	0	0	
2392	11	29	0	0	0	0	
2395	11	29	0	0	0	0	
2396	11	29	0	0	0	0	
2410	11	29	0	0	0	0	
2411	11	29	0	0	0	0	
2412	11	29	0	0	0	0	
2415	11	29	0	0	0	0	
2420	11	29	0	0	0	0	
2421	11	29	0	0	0	0	
2425	11	29	0	0	0	0	
2427	11	29	0	0	0	0	
2435	11	29	0	0	0	0	
2436	11	29	0	0	0	0	
2437	11	29	0	0	0	0	
2438	11	29	0	0	0	0	
2448	11	29	0	0	0	0	
2450	11	29	0	0	0	0	
2453	11	29	0	0	0	0	
2454	11	29	0	0	0	0	
2461	11	29	0	0	0	0	
2463	11	29	0	0	0	0	
2467	11	29	0	0	0	0	
2474	11	29	0	0	0	0	
2478	11	29	0	0	0	0	
2484	11	29	0	0	0	0	
2503	11	29	0	0	0	0	
2504	11	29	0	0	0	0	
2509	11	29	0	0	0	0	
2512	11	29	0	0	0	0	
2516	11	29	0	0	0	0	
2517	11	29	0	0	0	0	
2620	0	0	0	0	0	0	
2631	0	0	0	0	0	0	
2647	0	0	0	0	0	0	
2711	0	0	0	0	0	0	
2715	0	0	0	0	0	0	
2724	0	0	0	0	0	0	
3308	29	0	0	0	0	0	
3309	29	0	0	0	0	0	
3311	29	0	0	0	0	0	
3313	29	0	0	0	0	0	
3316	29	0	0	0	0	0	
3317	29	0	0	0	0	0	
3318	29	0	0	0	0	0	
3319	29	0	0	0	0	0	
3320	29	0	0	0	0	0	
3321	29	0	0	0	0	0	
3322	29	0	0	0	0	0	
3323	29	0	0	0	0	0	
3324	29	0	0	0	0	0	
3325	29	0	0	0	0	0	
3326	29	0	0	0	0	0	
3327	29	0	0	0	0	0	
3328	29	0	0	0	0	0	
3331	29	0	0	0	0	0	
3333	29	0	0	0	0	0	
3532	7	0	0	0	0	0	
5347	0	0	0	0	0	0	
5419	0	0	0	0	0	0	
5432	0	0	0	0	0	0	
5530	0	0	0	0	0	0	
6077	0	0	0	0	0	0	
11267	0	0	0	0	0	0	
12724	0	0	0	0	0	0	
13370	0	0	0	0	0	0	
13736	0	0	0	0	0	0	
13785	0	0	0	0	0	0	
13823	0	0	0	0	0	0	
13963	0	0	0	0	0	0	
14203	0	0	0	0	0	0	
14517	0	0	0	0	0	0	
14518	0	0	0	0	0	0	
14530	0	0	0	0	0	0	
14542	0	0	0	0	0	0	
14550	0	0	0	0	0	0	
14554	0	0	0	0	0	0	
14560	0	0	0	0	0	0	
14571	0	0	0	0	0	0	
14587	0	0	0	0	0	0	
14594	0	0	0	0	0	0	
14600	0	0	0	0	0	0	
14603	0	0	0	0	0	0	
14604	0	0	0	0	0	0	
14691	0	0	0	0	0	0	
14785	0	0	0	0	0	0	
14913	0	0	0	0	0	0	
15657	0	0	0	0	0	0	
15980	0	0	0	0	0	0	
16095	0	0	0	0	0	0	
16129	0	0	0	0	0	0	
16140	0	0	0	0	0	0	
16575	0	0	0	0	0	0	
17376	0	0	0	0	0	0	
17437	0	0	0	0	0	0	
17896	0	0	0	0	0	0	
17907	0	0	0	0	0	0	
18053	0	0	0	0	0	0	
18124	0	0	0	0	0	0	
18128	0	0	0	0	0	0	
18252	7	0	0	0	0	0	
18358	0	0	0	0	0	0	
18635	0	0	0	0	0	0	
18743	0	0	0	0	0	0	
19207	0	0	0	0	0	0	
19544	0	0	0	0	0	0	
19681	0	0	0	0	0	0	
19841	0	0	0	0	0	0	
21350	0	0	0	0	0	0	
22315	0	0	0	0	0	0	
22354	0	0	0	0	0	0	
23590	0	0	0	0	0	0	
44331	0	0	0	0	0	0	
44333	0	0	0	0	0	0	
60233	11	0	0	0	0	0	
60234	11	0	0	0	0	0	
60235	11	0	0	0	0	0	
60236	11	0	0	0	0	0	
60237	11	0	0	0	0	0	
60238	11	0	0	0	0	0	
60239	11	0	0	0	0	0	
60240	11	0	0	0	0	0	
60241	11	0	0	0	0	0	
60242	11	0	0	0	0	0	
60243	7	11	0	0	0	0	
60244	11	0	0	0	0	0	
60245	11	0	0	0	0	0	
60246	11	0	0	0	0	0	
60247	11	0	0	0	0	0	
60248	11	0	0	0	0	0	
60249	11	0	0	0	0	0	
60250	2	3	4	7	11	0	
60251	7	11	0	0	0	0	
60252	11	0	0	0	0	0	
60253	11	0	0	0	0	0	
60254	7	11	0	0	0	0	
60255	11	0	0	0	0	0	
60256	11	0	0	0	0	0	
60257	7	11	0	0	0	0	
60258	11	0	0	0	0	0	
60259	11	0	0	0	0	0	
60260	11	0	0	0	0	0	
60261	7	11	0	0	0	0	
60262	11	0	0	0	0	0	
60263	11	0	0	0	0	0	
60264	11	0	0	0	0	0	
60265	11	0	0	0	0	0	
60266	7	11	0	0	0	0	
60267	11	0	0	0	0	0	
60268	7	11	0	0	0	0	
60269	11	0	0	0	0	0	
60270	7	11	0	0	0	0	
60271	11	0	0	0	0	0	
60272	11	0	0	0	0	0	
60273	11	0	0	0	0	0	
60274	11	0	0	0	0	0	
60275	7	11	0	0	0	0	
60276	11	0	0	0	0	0	
60277	7	11	0	0	0	0	
60278	11	0	0	0	0	0	
60279	11	0	0	0	0	0	
60280	11	0	0	0	0	0	
60281	11	0	0	0	0	0	
60282	11	0	0	0	0	0	
60283	7	11	0	0	0	0	
60284	11	0	0	0	0	0	
60285	11	0	0	0	0	0	
60286	11	0	0	0	0	0	
60287	7	11	0	0	0	0	
60288	11	0	0	0	0	0	
60289	7	11	0	0	0	0	
60290	2	7	11	0	0	0	
60291	7	11	0	0	0	0	
60292	11	0	0	0	0	0	
60293	7	11	0	0	0	0	
60294	2	7	11	0	0	0	
60295	11	0	0	0	0	0	
60296	2	3	4	7	11	0	
60297	11	0	0	0	0	0	
60298	7	11	0	0	0	0	
60299	11	0	0	0	0	0	
60300	11	0	0	0	0	0	
60301	11	0	0	0	0	0	
60302	11	0	0	0	0	0	
60303	2	3	7	11	0	0	
60304	11	0	0	0	0	0	
60305	11	0	0	0	0	0	
60306	2	7	11	0	0	0	
60307	11	0	0	0	0	0	
60308	11	0	0	0	0	0	
60309	7	11	0	0	0	0	
60310	11	0	0	0	0	0	
60311	11	0	0	0	0	0	
60312	7	11	0	0	0	0	
60313	7	11	0	0	0	0	
60314	11	0	0	0	0	0	
60315	7	11	0	0	0	0	
60316	11	0	0	0	0	0	
60317	11	0	0	0	0	0	
60318	2	7	11	0	0	0	
60319	2	3	4	7	11	0	
60320	11	0	0	0	0	0	
60321	11	0	0	0	0	0	
60322	11	0	0	0	0	0	
60323	7	11	0	0	0	0	
60324	11	0	0	0	0	0	
60325	11	0	0	0	0	0	
60326	11	0	0	0	0	0	
60327	7	11	0	0	0	0	
60328	2	7	11	0	0	0	
60329	11	0	0	0	0	0	
60330	11	0	0	0	0	0	
60331	2	11	0	0	0	0	
60332	2	7	11	0	0	0	
60333	11	0	0	0	0	0	
60334	2	11	0	0	0	0	
60335	11	0	0	0	0	0	
60336	11	0	0	0	0	0	
60337	11	0	0	0	0	0	
60338	11	0	0	0	0	0	
60339	11	0	0	0	0	0	
60340	11	0	0	0	0	0	
60341	11	0	0	0	0	0	
60342	11	0	0	0	0	0	
60343	2	3	4	7	11	0	
60343	2	3	4	7	11	0	
60344	2	3	7	11	0	0	
60345	11	0	0	0	0	0	
60346	11	0	0	0	0	0	
60347	11	0	0	0	0	0	
60348	2	3	4	7	11	0	
60349	11	0	0	0	0	0	
60350	2	3	7	11	0	0	
60351	11	0	0	0	0	0	
60352	11	0	0	0	0	0	
60353	11	0	0	0	0	0	
60354	11	0	0	0	0	0	
60355	11	0	0	0	0	0	
60356	11	0	0	0	0	0	
60357	7	11	0	0	0	0	
60358	11	0	0	0	0	0	
60359	11	0	0	0	0	0	
60360	11	0	0	0	0	0	
60361	11	0	0	0	0	0	
60362	11	0	0	0	0	0	
60363	7	11	0	0	0	0	
60364	2	3	11	0	0	0	
60365	11	0	0	0	0	0	
60366	2	7	11	0	0	0	
60367	11	0	0	0	0	0	
60368	11	0	0	0	0	0	
60369	11	0	0	0	0	0	
60370	11	0	0	0	0	0	
60371	11	0	0	0	0	0	
60372	11	0	0	0	0	0	
60373	7	11	0	0	0	0	
60374	11	0	0	0	0	0	
60375	7	11	0	0	0	0	
60376	7	11	0	0	0	0	
60377	7	11	0	0	0	0	
60378	11	0	0	0	0	0	
60379	11	0	0	0	0	0	
60380	11	0	0	0	0	0	
60381	7	11	0	0	0	0	
60382	2	3	11	0	0	0	
60383	11	0	0	0	0	0	
60384	11	0	0	0	0	0	
60385	11	0	0	0	0	0	
60386	11	0	0	0	0	0	
60387	2	3	7	11	0	0	
60388	11	0	0	0	0	0	
60389	7	11	0	0	0	0	
60390	11	0	0	0	0	0	
60391	7	11	0	0	0	0	
60392	7	11	0	0	0	0	
60393	11	0	0	0	0	0	
60394	11	0	0	0	0	0	
60395	11	0	0	0	0	0	
60396	11	0	0	0	0	0	
60397	2	7	11	0	0	0	
60398	11	0	0	0	0	0	
60399	11	0	0	0	0	0	
60400	7	11	0	0	0	0	
60401	11	0	0	0	0	0	
60402	2	7	11	0	0	0	
60403	11	0	0	0	0	0	
60404	11	0	0	0	0	0	
60405	7	11	0	0	0	0	
60406	11	0	0	0	0	0	
60407	11	0	0	0	0	0	
60408	7	11	0	0	0	0	
60409	11	0	0	0	0	0	
60410	11	0	0	0	0	0	
60411	2	11	0	0	0	0	
60412	11	0	0	0	0	0	
60413	7	11	0	0	0	0	
60414	11	0	0	0	0	0	
60415	11	0	0	0	0	0	
60416	11	0	0	0	0	0	
60417	11	0	0	0	0	0	
60418	7	11	0	0	0	0	
60419	11	0	0	0	0	0	
60420	2	11	0	0	0	0	
60421	2	3	7	11	0	0	
60422	2	7	11	0	0	0	
60423	7	11	0	0	0	0	
60424	2	11	0	0	0	0	
60425	7	11	0	0	0	0	
60426	2	11	0	0	0	0	
60427	7	11	0	0	0	0	
60428	11	0	0	0	0	0	
60429	11	0	0	0	0	0	
60430	11	0	0	0	0	0	
60431	7	11	0	0	0	0	
60432	7	11	0	0	0	0	
60433	2	7	11	0	0	0	
60434	2	7	11	0	0	0	
60435	11	0	0	0	0	0	
60436	11	0	0	0	0	0	
60437	11	0	0	0	0	0	
60438	11	0	0	0	0	0	
60439	7	11	0	0	0	0	
60440	11	0	0	0	0	0	
60441	2	11	0	0	0	0	
60442	11	0	0	0	0	0	
60443	11	0	0	0	0	0	
60444	11	0	0	0	0	0	
60445	2	11	0	0	0	0	
60446	11	0	0	0	0	0	
60447	11	0	0	0	0	0	
