% File Generated: 02-Feb-2012 01:11:13
% Dataset Collection: World Monthly Surface Station Climatology
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: 67f81e232bae4826df3d06d1b8a40739
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	site_summary.txt
% 
% For general information about this data product, please refer to the associated 
% data set readme file: README.txt
% 
% The current file contains a brief summary of the geolocation data for stations 
% appearing in this dataset.  Information is presented in tab delimited columnar 
% format.  Primary temperature data, secondary data such as quality control 
% flags, and other metadata can be found in other files in the same directory and 
% should be distributed together.
% 
% In addition, the files:
% 
% 	site_detail.txt
% 	site_complete_detail.txt
% 
% Provide additional information detail regarding each site and may be used in 
% place of this file.  The current file is meant as a simple summary for user 
% convenience and only provides basic geolocation info.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.
% 
% 	Latitude: The present day latitude of the station in degrees and decimal 
% fraction of a degree.  Latitudes run from -90 to +90, where negative numbers 
% indicate positions in the southern hemisphere.
% 
% 	Longitude: The present day longitude of the station in degrees and decimal 
% fraction of a degree.  Longitudes run from -180 to +180, where negative numbers 
% indicate positions in the western hemisphere.
% 
% 	Elevation: The reported elevation of the station in meters above mean sea 
% level.
% 
% 
% Note that these locations reflect present station position only.  Information 
% on historical site locations, if available, is provided in the file 
% "site_complete_detail.txt".  Information on the state name, country of 
% residence, various identification, and other station metadata can be found in 
% "site_detail.txt" or "site_complete_detail.txt".
% 
% 
% ------------------------------------
% Station ID, Latitude, Longitude, Elevation (m)
% 
332	  45.1000	 133.5000	  95.00
333	  45.2000	  97.8000	   0.00
339	  45.7000	  13.8000	   9.00
342	  45.9000	 133.7000	 105.00
343	  46.0000	 143.4000	  21.00
348	  46.4000	  13.8000	2519.00
349	  46.5000	 137.0000	 389.00
355	  47.6000	 107.5000	-999.00
358	  48.3000	  75.0000	 780.00
360	  48.4000	  33.9000	 106.00
361	  48.4000	 106.7000	1276.00
365	  48.7000	 144.7000	  33.00
366	  48.9000	  24.7000	 276.00
368	  49.0000	 140.3000	  22.00
370	  49.4000	  27.0000	 195.00
371	  49.6000	  25.6000	 324.00
373	  49.7000	  32.0000	  97.00
376	  50.3000	  28.6000	 227.00
378	  50.4000	 143.8000	   8.00
381	  50.7000	 142.7000	  95.00
383	  50.8000	  24.3000	 193.00
384	  50.8000	  72.2000	 411.00
385	  50.9000	  34.8000	 174.00
389	  51.5000	  31.3000	 137.00
393	  51.7000	  75.4000	 234.00
396	  51.8000	 107.4000	 510.00
397	  51.9000	   3.7000	  20.00
400	  52.5000	  13.4000	  84.00
401	  52.5000	  64.7000	 110.00
402	  52.6000	  39.6000	 150.00
404	  52.7000	 156.2000	-999.00
405	  52.9000	 110.5000	1255.00
409	  53.4000	  59.1000	 382.00
412	  53.7000	   9.7000	   7.00
416	  54.1000	  10.4000	  28.00
419	  54.2000	  11.1000	   8.00
422	  54.8000	  56.0000	 197.00
423	  54.8000	 137.5000	  17.00
426	  54.9000	  99.0000	 410.00
428	  55.1000	 159.1000	 100.00
431	  55.8000	 109.6000	 475.00
435	  56.1000	  69.4000	  83.00
436	  56.1000	 159.9000	  45.00
437	  56.2000	  43.8000	  82.00
438	  56.2000	 162.5000	   6.00
444	  57.0000	  29.9000	 108.00
449	  57.2000	  65.5000	 104.00
451	  57.4000	  58.2000	 244.00
452	  57.4000	  67.1000	  50.00
453	  57.6000	  39.9000	 103.00
455	  58.0000	  31.3000	  25.00
460	  58.4000	  33.9000	  92.00
462	  58.5000	 159.2000	   7.00
464	  58.9000	  32.2000	  61.00
465	  59.1000	 119.8000	 190.00
470	  60.2000	 154.7000	   5.00
473	  60.5000	 -45.6000	  18.00
474	  60.5000	  74.0000	  48.00
478	  60.9000	 163.6000	  14.00
481	  61.1000	  80.3000	  55.00
482	  61.7000	  96.4000	 179.00
484	  62.1000	 126.7000	 210.00
485	  62.5000	  66.0000	  38.00
488	  63.2000	 168.0000	  44.00
490	  63.8000	  82.7000	  33.00
495	  65.3000	 -43.8000	2438.00
496	  65.5000	 -37.2000	  36.00
498	  66.3000	 114.3000	 235.00
499	  66.5000	 -46.3000	2134.00
521	  76.8000	 110.8000	   6.00
523	  77.6000	 101.5000	   6.00
526	  80.3000	  52.8000	   6.00
530	  83.9000	-161.9000	-999.00
531	  85.6000	-119.8000	   4.00
532	-999.0000	-999.0000	-999.00
533	-999.0000	-999.0000	-999.00
537	-999.0000	-999.0000	-999.00
539	-999.0000	-999.0000	-999.00
545	-999.0000	-999.0000	-999.00
548	-999.0000	-999.0000	-999.00
551	-999.0000	-999.0000	-999.00
552	-999.0000	-999.0000	-999.00
557	-999.0000	-999.0000	-999.00
565	-999.0000	-999.0000	-999.00
567	-999.0000	-999.0000	-999.00
580	-999.0000	-999.0000	-999.00
581	-999.0000	-999.0000	-999.00
586	-999.0000	-999.0000	-999.00
592	-999.0000	-999.0000	-999.00
594	-999.0000	-999.0000	-999.00
602	-999.0000	-999.0000	-999.00
603	-999.0000	-999.0000	-999.00
605	-999.0000	-999.0000	-999.00
613	-999.0000	-999.0000	-999.00
621	-999.0000	-999.0000	-999.00
622	-999.0000	-999.0000	-999.00
631	-999.0000	-999.0000	-999.00
637	-999.0000	-999.0000	-999.00
662	-999.0000	-999.0000	-999.00
663	-999.0000	-999.0000	-999.00
677	-999.0000	-999.0000	-999.00
699	-999.0000	-999.0000	-999.00
703	-999.0000	-999.0000	-999.00
724	-999.0000	-999.0000	-999.00
740	-999.0000	-999.0000	-999.00
745	-999.0000	-999.0000	-999.00
746	-999.0000	-999.0000	-999.00
747	-999.0000	-999.0000	-999.00
754	-999.0000	-999.0000	-999.00
757	-999.0000	-999.0000	-999.00
760	-999.0000	-999.0000	-999.00
766	-999.0000	-999.0000	-999.00
768	-999.0000	-999.0000	-999.00
770	-999.0000	-999.0000	-999.00
771	-999.0000	-999.0000	-999.00
773	-999.0000	-999.0000	-999.00
775	-999.0000	-999.0000	-999.00
778	-999.0000	-999.0000	-999.00
787	-999.0000	-999.0000	-999.00
796	-999.0000	-999.0000	-999.00
797	-999.0000	-999.0000	-999.00
803	-999.0000	-999.0000	-999.00
822	-999.0000	-999.0000	-999.00
823	-999.0000	-999.0000	-999.00
827	-999.0000	-999.0000	-999.00
833	-999.0000	-999.0000	-999.00
837	-999.0000	-999.0000	-999.00
854	-999.0000	-999.0000	-999.00
858	-999.0000	-999.0000	-999.00
859	-999.0000	-999.0000	-999.00
860	-999.0000	-999.0000	-999.00
864	-999.0000	-999.0000	-999.00
870	-999.0000	-999.0000	-999.00
871	-999.0000	-999.0000	-999.00
882	-999.0000	-999.0000	-999.00
885	-999.0000	-999.0000	-999.00
887	-999.0000	-999.0000	-999.00
895	-999.0000	-999.0000	-999.00
915	-999.0000	-999.0000	-999.00
924	-999.0000	-999.0000	-999.00
926	-999.0000	-999.0000	-999.00
942	-999.0000	-999.0000	-999.00
945	-999.0000	-999.0000	-999.00
950	-999.0000	-999.0000	-999.00
955	-999.0000	-999.0000	-999.00
956	-999.0000	-999.0000	-999.00
959	-999.0000	-999.0000	-999.00
961	-999.0000	-999.0000	-999.00
992	-999.0000	-999.0000	-999.00
995	-999.0000	-999.0000	-999.00
999	-999.0000	-999.0000	-999.00
1009	-999.0000	-999.0000	-999.00
1013	-999.0000	-999.0000	-999.00
1016	-999.0000	-999.0000	-999.00
1017	-999.0000	-999.0000	-999.00
1024	-999.0000	-999.0000	-999.00
1042	-999.0000	-999.0000	-999.00
1060	-999.0000	-999.0000	-999.00
1069	-999.0000	-999.0000	-999.00
1070	-999.0000	-999.0000	-999.00
1072	-999.0000	-999.0000	-999.00
1073	-999.0000	-999.0000	-999.00
1075	-999.0000	-999.0000	-999.00
1083	-999.0000	-999.0000	-999.00
1088	-999.0000	-999.0000	-999.00
1093	-999.0000	-999.0000	-999.00
1099	-999.0000	-999.0000	-999.00
1101	-999.0000	-999.0000	-999.00
1103	-999.0000	-999.0000	-999.00
1104	-999.0000	-999.0000	-999.00
1120	-999.0000	-999.0000	-999.00
1124	-999.0000	-999.0000	-999.00
1126	-999.0000	-999.0000	-999.00
1131	-999.0000	-999.0000	-999.00
1135	-999.0000	-999.0000	-999.00
1136	-999.0000	-999.0000	-999.00
1145	-999.0000	-999.0000	-999.00
1147	-999.0000	-999.0000	-999.00
1148	-999.0000	-999.0000	-999.00
1153	-999.0000	-999.0000	-999.00
1163	-999.0000	-999.0000	-999.00
1168	-999.0000	-999.0000	-999.00
1177	-999.0000	-999.0000	-999.00
1178	-999.0000	-999.0000	-999.00
1185	-999.0000	-999.0000	-999.00
1188	-999.0000	-999.0000	-999.00
1192	-999.0000	-999.0000	-999.00
1193	-999.0000	-999.0000	-999.00
1197	-999.0000	-999.0000	-999.00
1209	-999.0000	-999.0000	-999.00
1218	-999.0000	-999.0000	-999.00
1224	-999.0000	-999.0000	-999.00
1238	-999.0000	-999.0000	-999.00
1241	-999.0000	-999.0000	-999.00
1253	-999.0000	-999.0000	-999.00
1254	-999.0000	-999.0000	-999.00
1266	-999.0000	-999.0000	-999.00
1270	-999.0000	-999.0000	-999.00
1277	-999.0000	-999.0000	-999.00
1289	-999.0000	-999.0000	-999.00
1291	-999.0000	-999.0000	-999.00
1298	-999.0000	-999.0000	-999.00
1299	-999.0000	-999.0000	-999.00
1301	-999.0000	-999.0000	-999.00
1309	-999.0000	-999.0000	-999.00
1310	-999.0000	-999.0000	-999.00
1325	-999.0000	-999.0000	-999.00
1330	-999.0000	-999.0000	-999.00
1334	-999.0000	-999.0000	-999.00
1341	-999.0000	-999.0000	-999.00
1360	-999.0000	-999.0000	-999.00
1367	-999.0000	-999.0000	-999.00
1373	-999.0000	-999.0000	-999.00
1374	-999.0000	-999.0000	-999.00
1389	-999.0000	-999.0000	-999.00
1391	-999.0000	-999.0000	-999.00
1393	-999.0000	-999.0000	-999.00
1394	-999.0000	-999.0000	-999.00
1407	-999.0000	-999.0000	-999.00
1408	-999.0000	-999.0000	-999.00
1413	-999.0000	-999.0000	-999.00
1418	-999.0000	-999.0000	-999.00
1424	-999.0000	-999.0000	-999.00
1428	-999.0000	-999.0000	-999.00
1429	-999.0000	-999.0000	-999.00
1433	-999.0000	-999.0000	-999.00
1435	-999.0000	-999.0000	-999.00
1436	-999.0000	-999.0000	-999.00
1441	-999.0000	-999.0000	-999.00
1466	-999.0000	-999.0000	-999.00
1475	-999.0000	-999.0000	-999.00
1478	-999.0000	-999.0000	-999.00
1483	-999.0000	-999.0000	-999.00
1484	-999.0000	-999.0000	-999.00
1488	-999.0000	-999.0000	-999.00
1505	-999.0000	-999.0000	-999.00
1508	-999.0000	-999.0000	-999.00
1511	-999.0000	-999.0000	-999.00
1512	-999.0000	-999.0000	-999.00
1513	-999.0000	-999.0000	-999.00
1518	-999.0000	-999.0000	-999.00
1526	-999.0000	-999.0000	-999.00
1528	-999.0000	-999.0000	-999.00
1532	-999.0000	-999.0000	-999.00
1535	-999.0000	-999.0000	-999.00
1556	-999.0000	-999.0000	-999.00
1558	-999.0000	-999.0000	-999.00
1564	-999.0000	-999.0000	-999.00
1565	-999.0000	-999.0000	-999.00
1570	-999.0000	-999.0000	-999.00
1571	-999.0000	-999.0000	-999.00
1573	-999.0000	-999.0000	-999.00
1588	-999.0000	-999.0000	-999.00
1594	-999.0000	-999.0000	-999.00
1600	-999.0000	-999.0000	-999.00
1606	-999.0000	-999.0000	-999.00
1613	-999.0000	-999.0000	-999.00
1614	-999.0000	-999.0000	-999.00
1621	-999.0000	-999.0000	-999.00
1622	-999.0000	-999.0000	-999.00
1627	-999.0000	-999.0000	-999.00
1635	-999.0000	-999.0000	-999.00
1658	-999.0000	-999.0000	-999.00
1663	-999.0000	-999.0000	-999.00
1664	-999.0000	-999.0000	-999.00
1675	-999.0000	-999.0000	-999.00
1688	-999.0000	-999.0000	-999.00
1697	-999.0000	-999.0000	-999.00
1710	-999.0000	-999.0000	-999.00
1713	-999.0000	-999.0000	-999.00
1718	-999.0000	-999.0000	-999.00
1722	-999.0000	-999.0000	-999.00
1723	-999.0000	-999.0000	-999.00
1724	-999.0000	-999.0000	-999.00
1728	-999.0000	-999.0000	-999.00
1733	-999.0000	-999.0000	-999.00
1734	-999.0000	-999.0000	-999.00
1735	-999.0000	-999.0000	-999.00
1738	-999.0000	-999.0000	-999.00
1744	-999.0000	-999.0000	-999.00
1745	-999.0000	-999.0000	-999.00
1747	-999.0000	-999.0000	-999.00
1749	-999.0000	-999.0000	-999.00
1753	-999.0000	-999.0000	-999.00
1755	-999.0000	-999.0000	-999.00
1764	-999.0000	-999.0000	-999.00
1765	-999.0000	-999.0000	-999.00
1779	-999.0000	-999.0000	-999.00
1793	-999.0000	-999.0000	-999.00
1797	-999.0000	-999.0000	-999.00
1804	-999.0000	-999.0000	-999.00
1811	-999.0000	-999.0000	-999.00
1813	-999.0000	-999.0000	-999.00
1814	-999.0000	-999.0000	-999.00
1818	-999.0000	-999.0000	-999.00
1840	-999.0000	-999.0000	-999.00
1848	-999.0000	-999.0000	-999.00
1854	-999.0000	-999.0000	-999.00
1858	-999.0000	-999.0000	-999.00
1862	-999.0000	-999.0000	-999.00
1876	-999.0000	-999.0000	-999.00
1890	-999.0000	-999.0000	-999.00
1897	-999.0000	-999.0000	-999.00
1903	-999.0000	-999.0000	-999.00
1904	-999.0000	-999.0000	-999.00
1912	-999.0000	-999.0000	-999.00
1925	-999.0000	-999.0000	-999.00
1932	-999.0000	-999.0000	-999.00
1941	-999.0000	-999.0000	-999.00
1942	-999.0000	-999.0000	-999.00
1955	-999.0000	-999.0000	-999.00
1957	-999.0000	-999.0000	-999.00
1961	-999.0000	-999.0000	-999.00
1962	-999.0000	-999.0000	-999.00
1964	-999.0000	-999.0000	-999.00
1974	-999.0000	-999.0000	-999.00
1984	-999.0000	-999.0000	-999.00
1993	-999.0000	-999.0000	-999.00
2007	-999.0000	-999.0000	-999.00
2011	-999.0000	-999.0000	-999.00
2012	-999.0000	-999.0000	-999.00
2015	-999.0000	-999.0000	-999.00
2023	-999.0000	-999.0000	-999.00
2029	-999.0000	-999.0000	-999.00
2033	-999.0000	-999.0000	-999.00
2035	-999.0000	-999.0000	-999.00
2036	-999.0000	-999.0000	-999.00
2037	-999.0000	-999.0000	-999.00
2048	-999.0000	-999.0000	-999.00
2049	-999.0000	-999.0000	-999.00
2051	-999.0000	-999.0000	-999.00
2055	-999.0000	-999.0000	-999.00
2057	-999.0000	-999.0000	-999.00
2058	-999.0000	-999.0000	-999.00
2062	-999.0000	-999.0000	-999.00
2071	-999.0000	-999.0000	-999.00
2072	-999.0000	-999.0000	-999.00
2082	-999.0000	-999.0000	-999.00
2093	-999.0000	-999.0000	-999.00
2097	-999.0000	-999.0000	-999.00
2100	-999.0000	-999.0000	-999.00
2106	-999.0000	-999.0000	-999.00
2113	-999.0000	-999.0000	-999.00
2114	-999.0000	-999.0000	-999.00
2123	-999.0000	-999.0000	-999.00
2133	-999.0000	-999.0000	-999.00
2134	-999.0000	-999.0000	-999.00
2144	-999.0000	-999.0000	-999.00
2148	-999.0000	-999.0000	-999.00
2152	-999.0000	-999.0000	-999.00
2153	-999.0000	-999.0000	-999.00
2166	-999.0000	-999.0000	-999.00
2169	-999.0000	-999.0000	-999.00
2170	-999.0000	-999.0000	-999.00
2173	-999.0000	-999.0000	-999.00
2180	-999.0000	-999.0000	-999.00
2186	-999.0000	-999.0000	-999.00
2187	-999.0000	-999.0000	-999.00
2188	-999.0000	-999.0000	-999.00
2192	-999.0000	-999.0000	-999.00
2200	-999.0000	-999.0000	-999.00
2202	-999.0000	-999.0000	-999.00
2213	-999.0000	-999.0000	-999.00
2218	-999.0000	-999.0000	-999.00
2225	-999.0000	-999.0000	-999.00
2228	-999.0000	-999.0000	-999.00
2233	-999.0000	-999.0000	-999.00
2241	-999.0000	-999.0000	-999.00
2245	-999.0000	-999.0000	-999.00
2255	-999.0000	-999.0000	-999.00
2264	-999.0000	-999.0000	-999.00
2274	-999.0000	-999.0000	-999.00
2283	-999.0000	-999.0000	-999.00
2288	-999.0000	-999.0000	-999.00
2289	-999.0000	-999.0000	-999.00
2297	-999.0000	-999.0000	-999.00
2301	-999.0000	-999.0000	-999.00
2309	-999.0000	-999.0000	-999.00
2317	-999.0000	-999.0000	-999.00
2325	-999.0000	-999.0000	-999.00
2330	-999.0000	-999.0000	-999.00
2337	-999.0000	-999.0000	-999.00
2338	-999.0000	-999.0000	-999.00
2343	-999.0000	-999.0000	-999.00
2346	-999.0000	-999.0000	-999.00
2350	-999.0000	-999.0000	-999.00
2357	-999.0000	-999.0000	-999.00
2359	-999.0000	-999.0000	-999.00
2360	-999.0000	-999.0000	-999.00
2368	-999.0000	-999.0000	-999.00
2381	-999.0000	-999.0000	-999.00
2386	-999.0000	-999.0000	-999.00
2392	-999.0000	-999.0000	-999.00
2395	-999.0000	-999.0000	-999.00
2396	-999.0000	-999.0000	-999.00
2410	-999.0000	-999.0000	-999.00
2411	-999.0000	-999.0000	-999.00
2412	-999.0000	-999.0000	-999.00
2415	-999.0000	-999.0000	-999.00
2420	-999.0000	-999.0000	-999.00
2421	-999.0000	-999.0000	-999.00
2425	-999.0000	-999.0000	-999.00
2427	-999.0000	-999.0000	-999.00
2435	-999.0000	-999.0000	-999.00
2436	-999.0000	-999.0000	-999.00
2437	-999.0000	-999.0000	-999.00
2438	-999.0000	-999.0000	-999.00
2448	-999.0000	-999.0000	-999.00
2450	-999.0000	-999.0000	-999.00
2453	-999.0000	-999.0000	-999.00
2454	-999.0000	-999.0000	-999.00
2461	-999.0000	-999.0000	-999.00
2463	-999.0000	-999.0000	-999.00
2467	-999.0000	-999.0000	-999.00
2474	-999.0000	-999.0000	-999.00
2478	-999.0000	-999.0000	-999.00
2484	-999.0000	-999.0000	-999.00
2503	-999.0000	-999.0000	-999.00
2504	-999.0000	-999.0000	-999.00
2509	-999.0000	-999.0000	-999.00
2512	-999.0000	-999.0000	-999.00
2516	-999.0000	-999.0000	-999.00
2517	-999.0000	-999.0000	-999.00
2620	  32.9000	   3.3000	 764.00
2631	  36.5000	   7.7000	 111.00
2647	 -31.0000	 -64.6000	1138.00
2711	  34.8000	   1.8000	 426.00
2715	  35.0000	   1.5000	 247.00
2724	  35.3000	   1.4000	  68.00
3308	-999.0000	-999.0000	-999.00
3309	-999.0000	-999.0000	-999.00
3311	-999.0000	-999.0000	-999.00
3313	-999.0000	-999.0000	-999.00
3316	-999.0000	-999.0000	-999.00
3317	-999.0000	-999.0000	-999.00
3318	-999.0000	-999.0000	-999.00
3319	-999.0000	-999.0000	-999.00
3320	-999.0000	-999.0000	-999.00
3321	-999.0000	-999.0000	-999.00
3322	-999.0000	-999.0000	-999.00
3323	-999.0000	-999.0000	-999.00
3324	-999.0000	-999.0000	-999.00
3325	-999.0000	-999.0000	-999.00
3326	-999.0000	-999.0000	-999.00
3327	-999.0000	-999.0000	-999.00
3328	-999.0000	-999.0000	-999.00
3331	-999.0000	-999.0000	-999.00
3333	-999.0000	-999.0000	-999.00
3532	 -40.1000	 148.0000	  10.00
5347	  24.7000	 -77.8000	   2.00
5419	  52.2000	  27.9000	 138.00
